id,store_id,year_recorded,unit,civic_number,street_name,name,category,latitude,longitude
8446,1127,2020,100,88,E PENDER ST,Vancouver Film School,Service Commercial,49.28017671316312,-123.10274625988264
8447,1141,2020,N/A,121,E PENDER ST,OCHI,Comparison Goods,49.280676834150185,-123.10146690989575
8448,1144,2020,N/A,126,E PENDER ST,Vacant,Vacant,49.28011088164078,-123.10175344546522
8449,1146,2020,N/A,130,E PENDER ST,Chinatown BBQ,Food & Beverage,49.28016161925578,-123.1014892141922
8450,1148,2020,N/A,135,E PENDER ST,Bamboo Village Trading Co Ltd,Comparison Goods,49.280669132518625,-123.10104805276127
8451,1149,2020,N/A,137,E PENDER ST,Jade Dynasty Restaurant,Food & Beverage,49.280666978797456,-123.10094339371709
8452,1152,2020,N/A,142,E PENDER ST,Vacant,Vacant,49.28015770171981,-123.10128022625202
8453,1154,2020,N/A,148,E PENDER ST,New Town Bakery & Restaurant,Convenience Goods,49.28015572916973,-123.10117538716082
8454,1155,2020,100,149,E PENDER ST,Jason's Company Stationery & Gift,Comparison Goods,49.28066070341824,-123.10062924102571
8455,1163,2020,N/A,178,E PENDER ST,Lightning Photo,Comparison Goods,49.28014585090093,-123.10065187926027
8456,1164,2020,N/A,179,E PENDER ST,Pizza Coming Soon,Food & Beverage,49.280528395381985,-123.1001423048954
8457,1166,2020,N/A,209,E PENDER ST,Propoganda Coffee,Food & Beverage,49.28051256954843,-123.09922858385603
8458,1167,2020,N/A,223,E PENDER ST,Mello Donut Shop,Convenience Goods,49.28062604943569,-123.09873047045214
8459,1169,2020,N/A,230,E PENDER ST,Vacant,Vacant,49.280114077761176,-123.09885174763511
8460,1172,2020,N/A,238,E PENDER ST,Hang Loong Herbal Products Inc.,Convenience Goods,49.280110253191715,-123.09864207008245
8461,1175,2020,N/A,249,E PENDER ST,Kam Wai Dim Sum,Convenience Goods,49.280621147203476,-123.09841713637353
8462,1176,2020,N/A,250,E PENDER ST,Vegan Supply,Convenience Goods,49.28010683724297,-123.09843272060678
8463,1180,2020,1,258,E PENDER ST,Wankow Tour & Travel Ltd,Service Commercial,49.280104585944805,-123.09832789630825
8464,1181,2020,N/A,260,E PENDER ST,Tinland Cookware,Comparison Goods,49.280104585944805,-123.09832789630825
8465,1186,2020,N/A,269,E PENDER ST,Used for storage,Unknown,49.28061342008081,-123.0979983310134
8466,1190,2020,N/A,279,E PENDER ST,Used for storage,Unknown,49.280609542440615,-123.09778894829144
8467,1195,2020,N/A,293,E PENDER ST,Vacant,Vacant,49.280717329484354,-123.09763196892428
8468,1201,2020,N/A,555,GORE AV,The Emerald,Food & Beverage,49.27968824462249,-123.09747253516403
8469,1208,2020,N/A,735,GORE AV,Strathcona denture clinic,Service Commercial,49.27827188561065,-123.09740664842856
8470,1211,2020,N/A,789,GORE AV,Hunnybee,Service Commercial,49.27788242770391,-123.09727610166513
8471,1214,2020,N/A,112,KEEFER ST,Pro-Vision Realty & Insurance Brokers Ltd,Service Commercial,49.27897594317421,-123.10129103138601
8472,1225,2020,N/A,163,KEEFER ST,Bao Bei Chinese Brasserie,Food & Beverage,49.279752178837704,-123.10056486982936
8473,1235,2020,1st Floor,223,KEEFER ST,Po Kong Enterprises,Comparison Goods,49.279725830305345,-123.0988708927267
8474,1237,2020,101,229,KEEFER ST,Estherbella Fashions,Comparison Goods,49.279719430848296,-123.09855639680505
8475,1242,2020,N/A,232,KEEFER ST,Kent's Kitchen,Food & Beverage,49.27920467483467,-123.09878871696324
8476,1243,2020,N/A,234,KEEFER ST,Good Fortune Jewellery & Antique Ltd,Comparison Goods,49.27920467483467,-123.09878871696324
8477,1248,2020,N/A,245,KEEFER ST,Sun Fresh Bakery House,Convenience Goods,49.279711240268846,-123.09813736852921
8478,1250,2020,N/A,247,KEEFER ST,Tong Ren Hong Enterprises Ltd.,Convenience Goods,49.279709147638854,-123.09803287262571
8479,1251,2020,N/A,253,KEEFER ST,Sing Chong Food Centre Ltd.,Convenience Goods,49.27970671786831,-123.09792805433474
8480,1252,2020,N/A,257,KEEFER ST,Maxim's Bakery Ltd.,Convenience Goods,49.27970498515823,-123.09782320168515
8481,1259,2020,N/A,286,KEEFER ST,Cheon Wing Herbal,Convenience Goods,49.279179854250394,-123.09753204375009
8482,1260,2020,N/A,290,KEEFER ST,Blue Ling's Hair Salon,Service Commercial,49.279179854250394,-123.09753204375009
8483,1264,2020,100,418,MAIN ST,Foodictive Express,Food & Beverage,49.28079618282512,-123.09921626970008
8484,1273,2020,N/A,475,MAIN ST,Vacant,Vacant,49.280528395381985,-123.1001423048954
8485,1275,2020,N/A,495,MAIN ST,Waves Coffee House,Food & Beverage,49.280528395381985,-123.1001423048954
8486,1277,2020,N/A,501,MAIN ST,CIBC,Service Commercial,49.28018456220584,-123.10016056476275
8487,1280,2020,N/A,512,MAIN ST,Guo Hua Enterprises Ltd  Ise Chinese,Convenience Goods,49.28003017687208,-123.09924543909248
8488,1281,2020,101,515,MAIN ST,Corning Drugs,Convenience Goods,49.28004619574924,-123.10016667654736
8489,1282,2020,104,515,MAIN ST,Main Street Medical Group,Service Commercial,49.28004619574924,-123.10016667654736
8490,1284,2020,N/A,523,MAIN ST,Chinatown Main Healthcare,Service Commercial,49.27997769753891,-123.10016969050456
8491,1285,2020,N/A,526,MAIN ST,Chinatown Gift Shop,Comparison Goods,49.2799618081478,-123.09924853295472
8492,1293,2020,N/A,550,MAIN ST,Redbeef Noodle Kitchen,Food & Beverage,49.279610299973044,-123.0992641394823
8493,1294,2020,N/A,583,MAIN ST,Virtuous Pie Corp,Food & Beverage,49.279694081247726,-123.10018220385196
8494,1295,2020,N/A,587,MAIN ST,Vacant,Vacant,49.279694081247726,-123.10018220385196
8495,1296,2020,N/A,601,MAIN ST,Bank of Montreal,Service Commercial,49.27921964818559,-123.10020322195635
8496,1310,2020,N/A,681,MAIN ST,HSBC,Service Commercial,49.278857805921234,-123.10021911538236
8497,1311,2020,N/A,687,MAIN ST,Dalina,Food & Beverage,49.278857805921234,-123.10021911538236
8498,1314,2020,N/A,730,MAIN ST,Brickhouse Late Nite Bistro & Bar,Food & Beverage,49.27801294178991,-123.09933122082258
8499,1326,2020,110,243,UNION ST,Noize to Go Records,Comparison Goods,49.277879688541645,-123.09773675368328
8500,1330,2020,N/A,255,UNION ST,Chi Shing Trading Co. Ltd.,Comparison Goods,49.27783712244134,-123.09774737971306
8501,1336,2020,N/A,5522,JOYCE ST,Domino's Pizza,Food & Beverage,49.23347231402155,-123.03606270453004
8502,1339,2020,N/A,5532,JOYCE ST,Trendy Group Sign & Printing,Service Commercial,49.23347231402155,-123.03606270453004
8503,1340,2020,N/A,5536,JOYCE ST,Gold Garden Hair Salon,Service Commercial,49.23347231402155,-123.03606270453004
8504,1341,2020,N/A,5538,JOYCE ST,Flip Side Desserts,Convenience Goods,49.23347231402155,-123.03606270453004
8505,1345,2020,N/A,5570,JOYCE ST,Dr Rachel Lee,Service Commercial,49.233151347174996,-123.03640426106175
8506,1349,2020,3,3003,KINGSWAY,Emax Massage,Service Commercial,49.236198563387596,-123.04141715806503
8507,1353,2020,10,3003,KINGSWAY,Salon Supreme,Service Commercial,49.236198563387596,-123.04141715806503
8508,1354,2020,11,3003,KINGSWAY,Café Foam,Food & Beverage,49.236198563387596,-123.04141715806503
8509,1355,2020,N/A,3004,KINGSWAY,Vacant,Vacant,49.23565109719499,-123.0421092867278
8510,1358,2020,N/A,3030,KINGSWAY,Rupert St. Cannabis,Convenience Goods,49.235605247174036,-123.04173842841716
8511,1359,2020,N/A,3039,KINGSWAY,The Medicine Shoppe Pharmacy,Convenience Goods,49.23607873083416,-123.04077905212543
8512,1366,2020,N/A,3139,KINGSWAY,Kingsway Veterinary Services,Service Commercial,49.23565891910597,-123.03860049757021
8513,1372,2020,N/A,3185,KINGSWAY,Blue Water Medical Clinic,Service Commercial,49.23538482318918,-123.03787737872906
8514,1376,2020,N/A,3219,KINGSWAY,Jambo Grill,Food & Beverage,49.23501274215466,-123.03693493633048
8515,1377,2020,N/A,3223,KINGSWAY,Barbe Goode Training Space,Service Commercial,49.23501274215466,-123.03693493633048
8516,1378,2020,N/A,3229,KINGSWAY,Asia Imports Ltd.,Comparison Goods,49.23501274215466,-123.03693493633048
8517,1381,2020,N/A,3273,KINGSWAY,New Star Idol Hair Design,Service Commercial,49.234637886985645,-123.0361435411399
8518,1385,2020,N/A,3293,KINGSWAY,Chef Pin,Food & Beverage,49.23456921485273,-123.03600431220737
8519,1388,2020,N/A,3305,KINGSWAY,Vancity,Service Commercial,49.234284423100235,-123.03549091714969
8520,1390,2020,N/A,3312,KINGSWAY,Happy Day Cafe,Food & Beverage,49.233548036126145,-123.03539348702367
8521,1395,2020,300,3320,KINGSWAY,Papa John's Pizza,Food & Beverage,49.232945211043685,-123.03492721128686
8522,1398,2020,N/A,3321,KINGSWAY,HM Tax & Accounting Inc.,Service Commercial,49.23399516864392,-123.03486929162045
8523,1401,2020,103,3325,KINGSWAY,Dr. Ng Louis,Service Commercial,49.23399516864392,-123.03486929162045
8524,1406,2020,1,3335,KINGSWAY,X-Quisite Hair Design,Service Commercial,49.23384280934051,-123.03457149825286
8525,1407,2020,2,3335,KINGSWAY,Hoi Sing Seafood,Food & Beverage,49.23384280934051,-123.03457149825286
8526,1408,2020,2,3337,KINGSWAY,Joojak Restaurant Ltd.,Food & Beverage,49.233753418190794,-123.03441768371032
8527,1409,2020,a,3337,KINGSWAY,Buddha Worshippping,Comparison Goods,49.233753418190794,-123.03441768371032
8528,1410,2020,N/A,3339,KINGSWAY,Sushi Aji,Food & Beverage,49.233753418190794,-123.03441768371032
8529,1412,2020,210,3340,KINGSWAY,Jin's Beauty Hair Salon,Service Commercial,49.232945211043685,-123.03492721128686
8530,1414,2020,230,3340,KINGSWAY,Marui Bakery Limited,Convenience Goods,49.232945211043685,-123.03492721128686
8531,1416,2020,1,3343,KINGSWAY,Hyoga Japanese Cuisine,Food & Beverage,49.23367683454737,-123.03428719871941
8532,1417,2020,N/A,3343,KINGSWAY,Good Style Garment,Comparison Goods,49.23367683454737,-123.03428719871941
8533,1418,2020,N/A,3345,KINGSWAY,The UPS Store #446,Service Commercial,49.233620232410004,-123.03417630075862
8534,1419,2020,N/A,3347,KINGSWAY,No 1 Creative Nails and Spa,Service Commercial,49.233620232410004,-123.03417630075862
8535,1421,2020,N/A,3353,KINGSWAY,Image Optometry Kingsway,Comparison Goods,49.233620232410004,-123.03417630075862
8536,1423,2020,N/A,3357,KINGSWAY,Yat Sum Hong Chinese Herbs,Convenience Goods,49.233516588227786,-123.03395055747829
8537,1424,2020,N/A,3363,KINGSWAY,TD Bank,Service Commercial,49.233464469444435,-123.0338381385993
8538,1425,2020,101,3365,KINGSWAY,Milk & Sugar Cafe,Food & Beverage,49.233412060863216,-123.03372585986926
8539,1431,2020,N/A,3371,KINGSWAY,Dollar Plus Store: Home & Party,Comparison Goods,49.23325679429477,-123.03338671599698
8540,1439,2020,4,3377,KINGSWAY,Li's China Grill,Food & Beverage,49.2331020111857,-123.03304891796932
8541,1441,2020,N/A,3383,KINGSWAY,Muses Hair & Makeup Salon,Service Commercial,49.232944490399255,-123.03287705519733
8542,1442,2020,N/A,3387,KINGSWAY,Downtown Dogs,Service Commercial,49.23289142151948,-123.03276480432481
8543,1446,2020,N/A,3395,KINGSWAY,Sam's Hair Design,Service Commercial,49.23283820102669,-123.03265390934403
8544,1449,2020,N/A,3399,KINGSWAY,Vacant UC,Vacant UC,49.232757913258986,-123.0324839029265
8545,1450,2020,N/A,3401,KINGSWAY,See Rite Eye Care,Comparison Goods,49.23252028621959,-123.03189441261941
8546,1455,2020,N/A,3427,KINGSWAY,Perfectworld Holiday,Service Commercial,49.232416036050274,-123.03158223969713
8547,1463,2020,N/A,3457,KINGSWAY,Alcoholics Anonymous,Service Commercial,49.232217747320284,-123.03070159762417
8548,1465,2020,N/A,3473,KINGSWAY,Grace Plus TCM Clinic,Service Commercial,49.23224339996194,-123.03039894949669
8549,1466,2020,N/A,3475,KINGSWAY,Happy Times Travel & Tour,Service Commercial,49.23224339996194,-123.03039894949669
8550,1469,2020,N/A,3483,KINGSWAY,Ho's Electronic & Sound Service,Comparison Goods,49.23228341388274,-123.02977947003552
8551,1470,2020,N/A,3485,KINGSWAY,Cattaleya Hair,Service Commercial,49.23228341388274,-123.02977947003552
8552,1472,2020,N/A,3487,KINGSWAY,Vacant,Vacant,49.23228341388274,-123.02977947003552
8553,1480,2020,8,3490,KINGSWAY,Jenjudan Bubble Tea,Food & Beverage,49.23146089614273,-123.02946668629369
8554,1481,2020,9,3490,KINGSWAY,Fantassia Hair Salon,Service Commercial,49.23146089614273,-123.02946668629369
8555,1486,2020,N/A,3495,KINGSWAY,Junior's Barbershop,Service Commercial,49.23228341388274,-123.02977947003552
8556,1487,2020,N/A,3497,KINGSWAY,Andes Travel Agency,Service Commercial,49.23228341388274,-123.02977947003552
8557,1497,2020,N/A,3518,KINGSWAY,Sorim Acupuncture,Service Commercial,49.23146664606912,-123.02812728865428
8558,1499,2020,N/A,3520,KINGSWAY,Happy Lemon,Food & Beverage,49.23146664606912,-123.02812728865428
8559,1506,2020,N/A,3543,KINGSWAY,Africana Market,Convenience Goods,49.23236735366887,-123.02779164974663
8560,1507,2020,1,3544,KINGSWAY,Oxygen Yoga and Fitness,Entertainment and Leisure,49.23146664606912,-123.02812728865428
8561,1511,2020,N/A,3553,KINGSWAY,Vacant,Vacant,49.2323744649635,-123.02751126999873
8562,1512,2020,N/A,3559,KINGSWAY,Zuli Massage,Service Commercial,49.2323744649635,-123.02751126999873
8563,1513,2020,N/A,3565,KINGSWAY,Oba Oba Brasil Market,Convenience Goods,49.2323744649635,-123.02751126999873
8564,1514,2020,N/A,3571,KINGSWAY,Sam Hair Design,Service Commercial,49.2323744649635,-123.02751126999873
8565,1515,2020,N/A,3581,KINGSWAY,Vacant UC,Vacant UC,49.23246513584764,-123.02655177172198
8566,1520,2020,N/A,3591,KINGSWAY,Vacant UC,Vacant UC,49.23246515384004,-123.02655176349005
8567,1523,2020,N/A,3596,KINGSWAY,Abantu Beauty Products,Convenience Goods,49.23189094542989,-123.0267001995431
8568,1524,2020,N/A,3601,KINGSWAY,Melinda Hair,Convenience Goods,49.23248141972544,-123.02572183735761
8569,1525,2020,N/A,3608,KINGSWAY,Westcoast Darts Cafe,Food & Beverage,49.23191889181187,-123.02598653821337
8570,1531,2020,N/A,3628,KINGSWAY,Pacific Pet Clinic,Service Commercial,49.23191889181187,-123.02598653821337
8571,1532,2020,N/A,3632,KINGSWAY,Kingsway Spine & Muscle Inc.,Service Commercial,49.23191889181187,-123.02598653821337
8572,1533,2020,N/A,3638,KINGSWAY,Happy Family Dental Centre,Service Commercial,49.23191889181187,-123.02598653821337
8573,1535,2020,N/A,3645,KINGSWAY,Asia Market,Convenience Goods,49.23251275252504,-123.0251019291735
8574,1539,2020,128,3665,KINGSWAY,Intention Martial Arts Academy,Entertainment and Leisure,49.23266113501176,-123.02419790429256
8575,1540,2020,130,3665,KINGSWAY,Kumon,Service Commercial,49.23266113501176,-123.02419790429256
8576,1550,2020,N/A,1704,CHARLES ST,Arts Off Main,Comparison Goods,49.272843386178,-123.06917087401693
8577,1560,2020,N/A,905,COMMERCIAL DRIVE,Downlow Chicken Shack,Food & Beverage,49.27639773002668,-123.0698573796987
8578,1562,2020,N/A,916,COMMERCIAL DRIVE,Bump n Grind,Food & Beverage,49.27647580106418,-123.06912142257787
8579,1563,2020,N/A,920,COMMERCIAL DRIVE,Zawa Restaurant,Food & Beverage,49.27624934358699,-123.06910655785609
8580,1566,2020,N/A,935,COMMERCIAL DRIVE,Andy's Bakery (1980) Ltd,Convenience Goods,49.276097079710745,-123.06985845914457
8581,1568,2020,N/A,941,COMMERCIAL DRIVE,Little Miss Vintage,Comparison Goods,49.275930350826485,-123.06986362803471
8582,1575,2020,N/A,1003,COMMERCIAL DRIVE,High Fidelity Hair Studio,Service Commercial,49.27559579845714,-123.06980976123607
8583,1580,2020,N/A,1018,COMMERCIAL DRIVE,Bombay Kitchen Ltd,Food & Beverage,49.275388583860746,-123.0691360062612
8584,1581,2020,N/A,1020,COMMERCIAL DRIVE,Little Earth Childrens Store,Comparison Goods,49.275388583860746,-123.0691360062612
8585,1582,2020,N/A,1025,COMMERCIAL DRIVE,Eternal Abundance,Convenience Goods,49.27539111178271,-123.06988171205364
8586,1587,2020,N/A,1042,COMMERCIAL DRIVE,Pizza Garden,Food & Beverage,49.27507217546175,-123.06914204613209
8587,1593,2020,N/A,1108,COMMERCIAL DRIVE,Taman To Go,Food & Beverage,49.274618583858505,-123.06916509113921
8588,1596,2020,N/A,1124,COMMERCIAL DRIVE,Still Fabulous Thrift Store,Comparison Goods,49.27452817623848,-123.06916607416873
8589,1602,2020,N/A,1145,COMMERCIAL DRIVE,Reach Community Health Centre,Service Commercial,49.27435231453823,-123.06993483906719
8590,1604,2020,N/A,1150,COMMERCIAL DRIVE,Joe's Cafe Bar,Food & Beverage,49.27407594127627,-123.06917523972548
8591,1610,2020,N/A,1206,COMMERCIAL DRIVE,Make Merry Pop Up,Comparison Goods,49.273804041823,-123.06923997020019
8592,1611,2020,N/A,1212,COMMERCIAL DRIVE,Havana Gallery & Restaurant,Food & Beverage,49.27362322465213,-123.06923610430202
8593,1617,2020,N/A,1276,COMMERCIAL DRIVE,Turks Coffee Bar,Food & Beverage,49.27329980008185,-123.06917576698213
8594,1625,2020,N/A,1312,COMMERCIAL DRIVE,Blue Sky Clothing Company,Comparison Goods,49.272843386178,-123.06917087401693
8595,1627,2020,N/A,1315,COMMERCIAL DRIVE,William's Coin Laundry,Service Commercial,49.272546552822725,-123.0699600224894
8596,1628,2020,N/A,1317,COMMERCIAL DRIVE,Highlife Music,Comparison Goods,49.272546552822725,-123.0699600224894
8597,1631,2020,N/A,1322,COMMERCIAL DRIVE,Santa Barbara Market,Convenience Goods,49.27256970198954,-123.06917859114816
8598,1632,2020,N/A,1325,COMMERCIAL DRIVE,Karma Optical,Comparison Goods,49.272546552822725,-123.0699600224894
8599,1644,2020,N/A,1404,COMMERCIAL DRIVE,Marcello Pizzeria & Ristorante,Food & Beverage,49.27199649722249,-123.06916307625586
8600,1645,2020,N/A,1407,COMMERCIAL DRIVE,7 Days Smoke Shop,Convenience Goods,49.27191450580354,-123.07027708276203
8601,1647,2020,N/A,1409,COMMERCIAL DRIVE,Cell Doctor,Service Commercial,49.27191450580354,-123.07027708276203
8602,1648,2020,N/A,1414,COMMERCIAL DRIVE,Sake Maki,Food & Beverage,49.2719060901777,-123.06916453213702
8603,1651,2020,N/A,1420,COMMERCIAL DRIVE,Pasture To Plate Butcher,Convenience Goods,49.271806024900876,-123.06916614359707
8604,1653,2020,N/A,1428,COMMERCIAL DRIVE,Da Vinci International Travel,Service Commercial,49.27159498918027,-123.06918637808616
8605,1656,2020,N/A,1437,COMMERCIAL DRIVE,Ginger Sushi,Food & Beverage,49.27173133301835,-123.06996448802111
8606,1663,2020,N/A,1470,COMMERCIAL DRIVE,Black Dog Video,Service Commercial,49.27143857129833,-123.06917216098046
8607,1665,2020,N/A,1501,COMMERCIAL DRIVE,Angelo Tailors & Sons,Service Commercial,49.2712838506169,-123.06991902841453
8608,1669,2020,N/A,1515,COMMERCIAL DRIVE,Commercial Drive Medical Clinic,Service Commercial,49.27111665275138,-123.06992153733908
8609,1675,2020,N/A,1537,COMMERCIAL DRIVE,Arriva Ristorante,Food & Beverage,49.27089218115388,-123.06992327384386
8610,1677,2020,N/A,1566,COMMERCIAL DRIVE,Bar Corso,Food & Beverage,49.270738429204606,-123.06927334269619
8611,1679,2020,N/A,1588,COMMERCIAL DRIVE,Dolce Amore Foods Ltd,Convenience Goods,49.27064719620595,-123.06927508861214
8612,1684,2020,N/A,1608,COMMERCIAL DRIVE,Libra Room,Food & Beverage,49.27027960177566,-123.06926080544001
8613,1685,2020,N/A,1616,COMMERCIAL DRIVE,Exposure Home,Comparison Goods,49.27018930887983,-123.06926236435353
8614,1690,2020,N/A,1629,COMMERCIAL DRIVE,Metropolitan Insurance Brokers,Service Commercial,49.26987799767056,-123.07059722951539
8615,1706,2020,N/A,1714,COMMERCIAL DRIVE,Mintage Vintage,Comparison Goods,49.26937027370773,-123.06923864786725
8616,1711,2020,N/A,1729,COMMERCIAL DRIVE,J N & Z Deli,Food & Beverage,49.26905946294063,-123.06998923847253
8617,1712,2020,N/A,1730,COMMERCIAL DRIVE,Persia Foods,Convenience Goods,49.26909876129993,-123.06924401242685
8618,1714,2020,N/A,1735,COMMERCIAL DRIVE,Kush Klub,Convenience Goods,49.26905946294063,-123.06998923847253
8619,1716,2020,N/A,1740,COMMERCIAL DRIVE,Babylon Tea Inc.,Food & Beverage,49.26900832703364,-123.0692457842031
8620,1718,2020,N/A,1745,COMMERCIAL DRIVE,Calabria Express Coffee Ltd.,Food & Beverage,49.268923742896966,-123.06999604050236
8621,1723,2020,N/A,1803,COMMERCIAL DRIVE,Rufus,Comparison Goods,49.26852700340485,-123.07007031926626
8622,1725,2020,N/A,1812,COMMERCIAL DRIVE,Falconetti's,Food & Beverage,49.26846494096174,-123.06925434761659
