longitude,latitude,id,street_count,type,neighbors,crime_count,stores_count
-123.1127715,49.26571993,2770,4,Junction,"[(2772, 100.508688, 3244), (2766, 100.6360376, 3469), (2828, 140.8668082, 5093), (2716, 135.2523123, 7041)]",7,0
-123.1127252,49.25110564,2771,4,Junction,"[(2859, 202.8767267, 2575), (2773, 100.5311399, 6606), (2768, 116.6224726, 6725), (2679, 188.0025655, 7016)]",0,0
-123.1127317,49.26662364,2772,4,Junction,"[(2775, 100.5762002, 3023), (2770, 100.508688, 3244), (2830, 140.8179497, 5088), (2717, 136.5080858, 7035)]",17,0
-123.1126855,49.25200957,2773,4,Junction,"[(2864, 202.9437247, 2574), (2776, 98.42236184, 6516), (2771, 100.5311399, 6606), (2681, 189.8116945, 7015)]",1,0
-123.1125828,49.2168901,2774,3,Junction,"[(2808, 112.270496, 2771), (2732, 52.46549565, 5087), (2769, 290.2347906, 10121)]",6,0
-123.1126914,49.26752796,2775,3,Junction,"[(2772, 100.5762002, 3023), (2835, 140.7369691, 5084), (2753, 20.83473513, 5085)]",12,0
-123.1126473,49.25289455,2776,4,Junction,"[(2869, 202.9837336, 2573), (2778, 112.7346245, 6309), (2773, 98.42236184, 6516), (2683, 188.3713845, 7014)]",6,0
-123.1126736,49.27498771,2777,2,Psudo,"[(2903, 328.5308955, 9673), (2754, 27.85490523, 9674)]",1,0
-123.1126028,49.2539082,2778,4,Junction,"[(2870, 203.045099, 2572), (2779, 100.5448864, 6094), (2776, 112.7346245, 6309), (2684, 188.1969416, 7012)]",4,0
-123.1125609,49.25481221,2779,4,Junction,"[(2871, 202.894962, 2571), (2780, 109.9899683, 5916), (2778, 100.5448864, 6094), (2686, 188.46393, 7011)]",10,0
-123.1125171,49.25580117,2780,4,Junction,"[(2872, 202.9519599, 2570), (2781, 115.1541074, 5709), (2779, 109.9899683, 5916), (2687, 189.8322695, 7010)]",3,0
-123.1124705,49.25683656,2781,3,Junction,"[(2806, 94.51477862, 5074), (2780, 115.1541074, 5709), (2739, 47.45696961, 7008)]",4,0
-123.1124921,49.28109224,2782,4,Junction,"[(2803, 99.37044958, 2604), (2731, 99.30322918, 4937), (2819, 160.9736176, 8064), (2721, 176.7534911, 8947)]",68,1
-123.1124707,49.27451031,2783,2,Junction,"[(2754, 53.23425764, 155), (2700, 202.9257099, 10817)]",24,0
-123.1123434,49.2451173,2784,3,Junction,"[(2804, 80.95058033, 2567), (2665, 233.2073639, 7021), (2786, 102.5989332, 7548)]",2,0
-123.1123664,49.2690212,2785,3,Junction,"[(2802, 105.5666743, 2195), (2832, 142.2909396, 2755), (2724, 140.7609316, 5075)]",20,0
-123.1123038,49.24603983,2786,4,Junction,"[(2850, 184.0078786, 2568), (2667, 233.2671923, 7020), (2787, 101.7803613, 7445), (2784, 102.5989332, 7548)]",0,0
-123.1122621,49.24695491,2787,4,Junction,"[(2902, 275.4336347, 222), (2668, 235.3149249, 7019), (2788, 102.8757432, 7345), (2786, 101.7803613, 7445)]",1,0
-123.1122232,49.24787994,2788,4,Junction,"[(2839, 119.5608451, 2578), (2671, 233.7365555, 7018), (2790, 116.6608827, 7256), (2787, 102.8757432, 7345)]",4,0
-123.1122582,49.27870423,2789,3,Junction,"[(2738, 99.37045721, 398), (2841, 178.279715, 8883), (2723, 176.6237601, 9681)]",42,0
-123.1121769,49.24892889,2790,3,Junction,"[(2853, 156.1021873, 2580), (2760, 46.74180933, 7051), (2788, 116.6608827, 7256)]",2,0
-123.1120419,49.2333773,2791,3,Junction,"[(2831, 96.2744583, 2762), (2729, 100.5077616, 5081), (2792, 251.3970785, 8527)]",4,1
-123.111944,49.23563777,2792,4,Junction,"[(2838, 97.65306046, 2760), (2733, 109.8953684, 5079), (2793, 157.4579028, 8477), (2791, 251.3970785, 8527)]",4,0
-123.1118779,49.23705348,2793,3,Junction,"[(2840, 97.40402187, 2759), (2736, 101.5245728, 5078), (2792, 157.4579028, 8477)]",2,0
-123.1118984,49.28275543,2794,4,Junction,"[(2819, 98.55901592, 5101), (2823, 101.4019344, 6942), (2763, 99.32114713, 7053), (2731, 161.8094212, 8068)]",85,9
-123.1118887,49.28403204,2795,4,Junction,"[(2820, 99.2404165, 5052), (2763, 101.4472885, 6983), (2823, 99.33375267, 7047), (2765, 99.32168424, 8188)]",69,19
-123.1118784,49.28530928,2796,3,Junction,"[(2765, 101.4776489, 5057), (2820, 98.44457088, 8186), (2764, 101.3898803, 9065)]",121,9
-123.1114951,49.26826182,2802,3,Junction,"[(2785, 105.5666743, 2195), (2805, 26.20201099, 2758), (2753, 134.8673244, 5077)]",10,7
-123.1115208,49.28046357,2803,4,Junction,"[(2841, 99.32720058, 238), (2782, 99.37044958, 2604), (2865, 162.2883342, 8014), (2738, 176.7748108, 8891)]",41,2
-123.1113221,49.24484621,2804,3,Junction,"[(2900, 264.6605313, 221), (2784, 80.95058033, 2567), (2850, 112.6920396, 7473)]",1,0
-123.1112071,49.26840334,2805,3,Junction,"[(2862, 114.4774368, 2757), (2802, 26.20201099, 2758), (2837, 35.55544536, 5080)]",1,1
-123.1111726,49.25680378,2806,3,Junction,"[(2873, 108.6297151, 2753), (2781, 94.51477862, 5074), (2807, 104.538854, 5310)]",2,0
-123.111137,49.25774384,2807,4,Junction,"[(2875, 108.6506517, 2752), (2741, 141.9497597, 5073), (2810, 102.3382861, 5135), (2806, 104.538854, 5310)]",10,0
-123.1110414,49.21686966,2808,3,Junction,"[(2867, 90.72578225, 2770), (2774, 112.270496, 2771), (2809, 98.94488601, 10082)]",5,0
-123.1110142,49.21775951,2809,3,Junction,"[(2977, 350.0701942, 21), (2734, 164.1508248, 5086), (2808, 98.94488601, 10082)]",1,0
-123.1111027,49.25866412,2810,4,Junction,"[(2877, 108.6504095, 2751), (2811, 79.94663823, 4717), (2745, 141.8843592, 5072), (2807, 102.3382861, 5135)]",9,0
-123.1110755,49.25938303,2811,4,Junction,"[(2878, 108.6195486, 2750), (2812, 104.5029571, 4494), (2810, 79.94663823, 4717), (2748, 141.9008529, 5071)]",6,0
-123.1110399,49.26032277,2812,4,Junction,"[(2880, 108.5776884, 2749), (2813, 104.4613117, 4279), (2811, 104.5029571, 4494), (2752, 141.9389923, 5070)]",4,0
-123.1110042,49.26126213,2813,4,Junction,"[(2882, 108.5017018, 2748), (2814, 102.3355238, 4091), (2812, 104.4613117, 4279), (2755, 141.9604208, 5069)]",6,0
-123.1109692,49.26218237,2814,4,Junction,"[(2884, 108.7732309, 2747), (2816, 106.6066433, 3894), (2813, 102.3355238, 4091), (2756, 141.9794062, 5068)]",10,0
-123.1108868,49.22962024,2815,4,Junction,"[(2915, 191.9182887, 383), (2740, 155.8072204, 2764), (2817, 100.8577191, 9090), (2822, 110.6214455, 9165)]",1,0
-123.1109463,49.26314112,2816,4,Junction,"[(2885, 109.8247269, 2779), (2818, 81.46555432, 3690), (2814, 106.6066433, 3894), (2758, 141.0554655, 5096)]",34,17
-123.1108472,49.23052711,2817,4,Junction,"[(2916, 191.7090657, 382), (2746, 156.0167162, 2763), (2821, 100.5776424, 8842), (2815, 100.8577191, 9090)]",2,0
-123.1109144,49.26387362,2818,4,Junction,"[(2886, 107.5942572, 2778), (2824, 100.5955784, 3494), (2816, 81.46555432, 3690), (2761, 141.0323178, 5095)]",4,0
-123.1109432,49.28212657,2819,4,Junction,"[(2865, 99.69403994, 2783), (2794, 98.55901592, 5101), (2866, 102.2241968, 6938), (2782, 160.9736176, 8064)]",72,6
-123.110938,49.28467233,2820,4,Junction,"[(2905, 163.3867083, 2581), (2795, 99.2404165, 5052), (2868, 100.2476637, 7045), (2796, 98.44457088, 8186)]",52,19
-123.1108075,49.23143145,2821,3,Junction,"[(2917, 191.5621504, 381), (2827, 99.14271972, 8765), (2817, 100.5776424, 8842)]",2,0
-123.1107993,49.22863484,2822,4,Junction,"[(2914, 182.655401, 384), (2742, 160.6806558, 2765), (2815, 110.6214455, 9165), (2825, 100.6157546, 9216)]",5,0
-123.1109176,49.28340371,2823,4,Junction,"[(2868, 101.4318011, 5017), (2866, 99.23673576, 5099), (2794, 101.4019344, 6942), (2795, 99.33375267, 7047)]",57,11
-123.1108753,49.26477814,2824,4,Junction,"[(2887, 105.3600865, 2777), (2828, 100.8062854, 3259), (2818, 100.5955784, 3494), (2766, 140.9709516, 5094)]",9,0
-123.110778,49.22772988,2825,4,Junction,"[(2912, 178.5410005, 385), (2744, 160.6160664, 2766), (2822, 100.6157546, 9216), (2826, 100.5596589, 9281)]",3,0
-123.1107567,49.22682543,2826,4,Junction,"[(2910, 174.4388621, 386), (2747, 160.5731946, 2767), (2825, 100.5596589, 9281), (2829, 103.034846, 9327)]",4,0
-123.1107687,49.2323229,2827,4,Junction,"[(2918, 191.4005468, 380), (2728, 196.3684116, 2579), (2831, 111.5192486, 8703), (2821, 99.14271972, 8765)]",1,0
-123.110836,49.26568454,2828,4,Junction,"[(2888, 102.885512, 2776), (2830, 100.4385485, 3036), (2824, 100.8062854, 3259), (2770, 140.8668082, 5093)]",19,0
-123.1107352,49.22589871,2829,3,Junction,"[(2908, 170.3708983, 387), (2750, 160.8050478, 2768), (2826, 103.034846, 9327)]",0,0
-123.1107969,49.26658764,2830,4,Junction,"[(2889, 100.4033323, 2772), (2835, 100.5448265, 2820), (2828, 100.4385485, 3036), (2772, 140.8179497, 5088)]",17,0
-123.1107219,49.23332558,2831,4,Junction,"[(2919, 191.1505896, 379), (2791, 96.2744583, 2762), (2834, 59.64963835, 8614), (2827, 111.5192486, 8703)]",4,1
-123.1108021,49.26978959,2832,3,Junction,"[(2862, 105.5457886, 1972), (2893, 118.9620076, 2754), (2785, 142.2909396, 2755)]",23,0
-123.110804,49.27783629,2833,3,Junction,"[(2843, 25.15150145, 9669), (2712, 401.3988827, 9670)]",6,0
-123.1106972,49.2338619,2834,3,Junction,"[(2920, 191.1127646, 403), (2836, 100.5556342, 8613), (2831, 59.64963835, 8614)]",3,0
-123.1107576,49.2674917,2835,4,Junction,"[(2837, 100.3926789, 2363), (2890, 97.90320933, 2769), (2830, 100.5448265, 2820), (2775, 140.7369691, 5084)]",12,0
-123.1106567,49.23476603,2836,3,Junction,"[(2921, 190.9665465, 378), (2838, 101.791174, 8567), (2834, 100.5556342, 8613)]",1,0
-123.1107185,49.26839439,2837,3,Junction,"[(2835, 100.3926789, 2363), (2891, 95.40107211, 2761), (2805, 35.55544536, 5080)]",4,0
-123.1106171,49.2356813,2838,4,Junction,"[(2894, 95.18802073, 376), (2792, 97.65306046, 2760), (2840, 164.6058282, 8471), (2836, 101.791174, 8567)]",4,0
-123.1105811,49.24784895,2839,3,Junction,"[(2925, 245.4637525, 336), (2851, 36.88491412, 2577), (2788, 119.5608451, 2578)]",0,0
-123.11055,49.23716132,2840,3,Junction,"[(2898, 97.92571741, 374), (2793, 97.40402187, 2759), (2838, 164.6058282, 8471)]",4,0
-123.1105354,49.27984498,2841,3,Junction,"[(2803, 99.32720058, 238), (2913, 216.8790597, 8008), (2789, 178.279715, 8883)]",73,5
-123.1104627,49.27787278,2843,3,Junction,"[(2906, 158.0087929, 8938), (2833, 25.15150145, 9669), (2903, 178.1956549, 10440)]",23,0
-123.1102697,49.20629142,2844,3,Junction,"[(2948, 252.2173489, 20)]",0,0
-123.1102399,49.20687913,2845,3,Junction,"[(2949, 248.9732191, 19), (2675, 372.2898349, 5100), (2846, 57.73171448, 10704)]",3,0
-123.1102151,49.20739819,2846,3,Junction,"[(2847, 140.5356426, 10680), (2845, 57.73171448, 10704)]",0,0
-123.1101555,49.20866175,2847,3,Junction,"[(2848, 92.78493139, 10679), (2846, 140.5356426, 10680)]",9,0
-123.1101164,49.20949598,2848,3,Junction,"[(2954, 249.9106757, 205), (2849, 61.67873793, 10653), (2847, 92.78493139, 10679)]",0,0
-123.1100909,49.21005055,2849,3,Junction,"[(2852, 237.5619162, 10578), (2848, 61.67873793, 10653)]",6,0
-123.1100798,49.24545123,2850,3,Junction,"[(2786, 184.0078786, 2568), (2902, 102.4162781, 7367), (2804, 112.6920396, 7473)]",2,0
-123.1100745,49.24783939,2851,3,Junction,"[(2931, 188.9556104, 371), (2839, 36.88491412, 2577), (2853, 116.9591445, 7178)]",0,0
-123.1099567,49.21218421,2852,4,Junction,"[(2961, 252.3066409, 13), (2757, 224.0761891, 2736), (2854, 35.68935085, 10319), (2849, 237.5619162, 10578)]",9,2
-123.1100328,49.24889101,2853,4,Junction,"[(2932, 189.916308, 400), (2790, 156.1021873, 2580), (2857, 123.8004064, 7067), (2851, 116.9591445, 7178)]",8,1
-123.109945,49.21250516,2854,3,Junction,"[(2759, 204.3435234, 2775), (2855, 96.31540204, 10318), (2852, 35.68935085, 10319)]",2,0
-123.1099154,49.21337132,2855,4,Junction,"[(2966, 251.2090146, 18), (2762, 204.7607182, 2774), (2858, 96.54838732, 10282), (2854, 96.31540204, 10318)]",15,0
-123.1099835,49.25000415,2857,4,Junction,"[(2933, 189.0245032, 370), (2768, 202.9420273, 2576), (2859, 116.6975673, 6629), (2853, 123.8004064, 7067)]",8,0
-123.1098852,49.21423958,2858,4,Junction,"[(2969, 253.262201, 17), (2769, 203.651811, 2773), (2860, 96.47433625, 10226), (2855, 96.54838732, 10282)]",8,0
-123.1099386,49.25105346,2859,4,Junction,"[(2934, 189.136181, 369), (2771, 202.8767267, 2575), (2864, 100.4990751, 6540), (2857, 116.6975673, 6629)]",3,0
-123.1098556,49.21510717,2860,3,Junction,"[(2971, 255.3641901, 16), (2863, 96.42734592, 10183), (2858, 96.47433625, 10226)]",0,0
-123.1099488,49.26902173,2862,3,Junction,"[(2832, 105.5457886, 1972), (2892, 49.64327052, 2756), (2805, 114.4774368, 2757)]",31,2
-123.109826,49.21597435,2863,3,Junction,"[(2973, 257.4599019, 15), (2867, 97.84189745, 10146), (2860, 96.42734592, 10183)]",2,0
-123.1098979,49.25195708,2864,4,Junction,"[(2935, 189.0848128, 368), (2773, 202.9437247, 2574), (2869, 98.42264165, 6361), (2859, 100.4990751, 6540)]",3,0
-123.1099561,49.28150432,2865,4,Junction,"[(2913, 114.3432133, 402), (2819, 99.69403994, 2783), (2883, 115.5511768, 6851), (2803, 162.2883342, 8014)]",25,0
-123.1099478,49.28277575,2866,3,Junction,"[(2883, 42.66287984, 2781), (2823, 99.23673576, 5099), (2819, 102.2241968, 6938)]",40,7
-123.1097958,49.21685424,2867,3,Junction,"[(2974, 259.2343185, 14), (2808, 90.72578225, 2770), (2863, 97.84189745, 10146)]",2,1
-123.1099369,49.28405246,2868,3,Junction,"[(2823, 101.4318011, 5017), (2901, 85.25510923, 5097), (2820, 100.2476637, 7045)]",58,28
-123.1098591,49.25284205,2869,4,Junction,"[(2937, 189.1092543, 367), (2776, 202.9837336, 2573), (2870, 112.7234595, 6128), (2864, 98.42264165, 6361)]",3,0
-123.1098137,49.25385558,2870,4,Junction,"[(2938, 189.0550978, 365), (2778, 203.045099, 2572), (2871, 100.4812809, 5954), (2869, 112.7234595, 6128)]",5,0
-123.1097738,49.25475906,2871,4,Junction,"[(2939, 189.0466222, 364), (2779, 202.894962, 2571), (2872, 110.0566522, 5771), (2870, 100.4812809, 5954)]",4,0
-123.1097292,49.25574861,2872,4,Junction,"[(2940, 188.9904307, 363), (2780, 202.9519599, 2570), (2873, 113.1032659, 5530), (2871, 110.0566522, 5771)]",8,0
-123.1096809,49.2567655,2873,4,Junction,"[(2942, 188.7150689, 362), (2806, 108.6297151, 2753), (2874, 96.46713011, 5329), (2872, 113.1032659, 5530)]",4,0
-123.109648,49.25763297,2874,3,Junction,"[(2943, 188.9906066, 361), (2875, 9.665262025, 5328), (2873, 96.46713011, 5329)]",0,0
-123.1096443,49.25771988,2875,3,Junction,"[(2807, 108.6506517, 2752), (2876, 90.86918329, 5154), (2874, 9.665262025, 5328)]",1,0
-123.1096139,49.25853703,2876,3,Junction,"[(2945, 188.9514287, 360), (2877, 11.40599877, 5153), (2875, 90.86918329, 5154)]",2,0
-123.10961,49.25863959,2877,3,Junction,"[(2810, 108.6504095, 2751), (2878, 79.97887441, 4741), (2876, 11.40599877, 5153)]",0,0
-123.1095831,49.2593588,2878,3,Junction,"[(2811, 108.6195486, 2750), (2879, 9.153741148, 4740), (2877, 79.97887441, 4741)]",7,0
-123.1095802,49.25944112,2879,3,Junction,"[(2947, 189.984121, 359), (2880, 95.29816798, 4514), (2878, 9.153741148, 4740)]",5,0
-123.1095481,49.26029809,2880,3,Junction,"[(2812, 108.5776884, 2749), (2881, 5.224290212, 4513), (2879, 95.29816798, 4514)]",2,0
-123.1095466,49.26034507,2881,3,Junction,"[(2950, 190.3702962, 358), (2882, 99.24311918, 4297), (2880, 5.224290212, 4513)]",3,0
-123.1095134,49.26123752,2882,4,Junction,"[(2951, 190.9768968, 357), (2813, 108.5017018, 2748), (2884, 102.0659279, 4110), (2881, 99.24311918, 4297)]",5,0
-123.1095309,49.2825058,2883,4,Junction,"[(2941, 182.8364856, 399), (2866, 42.66287984, 2781), (2899, 98.85345448, 4926), (2865, 115.5511768, 6851)]",71,13
-123.1094747,49.26215528,2884,4,Junction,"[(2952, 190.8315543, 356), (2814, 108.7732309, 2747), (2885, 105.9095999, 3915), (2882, 102.0659279, 4110)]",6,0
-123.1094377,49.26310764,2885,4,Junction,"[(2953, 190.9716829, 395), (2816, 109.8247269, 2779), (2886, 81.83266723, 3713), (2884, 105.9095999, 3915)]",23,18
-123.1094363,49.26384374,2886,4,Junction,"[(2955, 193.1454105, 394), (2818, 107.5942572, 2778), (2887, 100.7880367, 3518), (2885, 81.83266723, 3713)]",8,0
-123.1094278,49.26475033,2887,4,Junction,"[(2956, 195.2237339, 393), (2824, 105.3600865, 2777), (2888, 100.9475457, 3282), (2886, 100.7880367, 3518)]",16,0
-123.1094224,49.26565836,2888,4,Junction,"[(2958, 197.5583148, 391), (2828, 102.885512, 2776), (2889, 100.5023067, 3061), (2887, 100.9475457, 3282)]",13,0
-123.1094173,49.2665624,2889,4,Junction,"[(2960, 199.9457697, 389), (2830, 100.4033323, 2772), (2890, 100.4432544, 2841), (2888, 100.5023067, 3061)]",12,0
-123.1094125,49.2674659,2890,4,Junction,"[(2963, 202.292289, 388), (2891, 100.5611267, 2381), (2835, 97.90320933, 2769), (2889, 100.4432544, 2841)]",11,0
-123.1094077,49.26837046,2891,4,Junction,"[(2965, 204.6233016, 377), (2892, 102.2211868, 2188), (2890, 100.5611267, 2381), (2837, 95.40107211, 2761)]",11,0
-123.1094032,49.26928995,2892,4,Junction,"[(2967, 207.6277342, 372), (2893, 109.1192733, 1969), (2891, 102.2211868, 2188), (2862, 49.64327052, 2756)]",38,9
-123.1093954,49.27027146,2893,4,Junction,"[(2959, 197.7219142, 366), (2895, 78.6456269, 1749), (2892, 109.1192733, 1969), (2832, 118.9620076, 2754)]",37,0
-123.1093113,49.23563713,2894,3,Junction,"[(2922, 95.53533705, 375), (2838, 95.18802073, 376), (2898, 181.6286205, 8487)]",0,0
-123.1093653,49.27097862,2895,3,Junction,"[(2962, 197.7207623, 404), (2896, 69.97208062, 1748), (2893, 78.6456269, 1749)]",4,0
-123.1093386,49.27160779,2896,3,Junction,"[(2964, 197.7216649, 225), (2895, 69.97208062, 1748)]",9,0
-123.109215,49.2372697,2898,3,Junction,"[(2924, 96.52012965, 373), (2840, 97.92571741, 374), (2894, 181.6286205, 8487)]",1,0
-123.1091678,49.28336269,2899,3,Junction,"[(2957, 180.8814792, 396), (2901, 17.3633656, 4925), (2883, 98.85345448, 4926)]",14,7
-123.1090671,49.24298716,2900,2,Psudo,"[(3011, 403.5944793, 119), (2804, 264.6605313, 221)]",74,2
-123.1091036,49.28351312,2901,3,Junction,"[(2904, 35.7513786, 2592), (2899, 17.3633656, 4925), (2868, 85.25510923, 5097)]",57,2
-123.1089571,49.24600663,2902,3,Junction,"[(2787, 275.4336347, 222), (2925, 103.7171623, 7283), (2850, 102.4162781, 7367)]",4,0
-123.1089715,49.27667495,2903,3,Junction,"[(2926, 107.1092297, 8993), (2777, 328.5308955, 9673), (2843, 178.1956549, 10440)]",119,0
-123.1089713,49.28382285,2904,3,Junction,"[(2968, 180.9211909, 353), (2905, 56.64450592, 2591), (2901, 35.7513786, 2592)]",0,4
-123.1087619,49.28431362,2905,4,Junction,"[(2976, 180.6791225, 405), (2820, 163.3867083, 2581), (2904, 56.64450592, 2591)]",67,17
-123.1086709,49.278665,2906,3,Junction,"[(2927, 79.65682351, 8937), (2843, 158.0087929, 8938)]",67,2
-123.108399,49.22581311,2908,3,Junction,"[(2990, 179.2361194, 202), (2829, 170.3708983, 387), (2910, 107.7148975, 9344)]",43,2
-123.1083619,49.22678173,2910,4,Junction,"[(2992, 179.1185827, 201), (2826, 174.4388621, 386), (2912, 100.4872856, 9297), (2908, 107.7148975, 9344)]",2,0
-123.1083267,49.22768535,2912,4,Junction,"[(2993, 179.1150691, 200), (2825, 178.5410005, 385), (2914, 100.5345924, 9233), (2910, 100.4872856, 9297)]",4,0
-123.1084397,49.28123282,2913,3,Junction,"[(2930, 66.60889944, 401), (2865, 114.3432133, 402), (2841, 216.8790597, 8008)]",183,14
-123.1082915,49.22858939,2914,4,Junction,"[(2994, 179.1070433, 199), (2822, 182.655401, 384), (2915, 104.5246504, 9180), (2912, 100.5345924, 9233)]",3,0
-123.1082544,49.2295293,2915,4,Junction,"[(2995, 179.1911011, 198), (2815, 191.9182887, 383), (2916, 101.5312675, 9105), (2914, 104.5246504, 9180)]",2,0
-123.1082172,49.23044227,2916,4,Junction,"[(2996, 179.2663015, 197), (2817, 191.7090657, 382), (2917, 100.9578038, 8859), (2915, 101.5312675, 9105)]",6,0
-123.1081792,49.23135007,2917,4,Junction,"[(2999, 179.2821427, 196), (2821, 191.5621504, 381), (2918, 102.9435717, 8785), (2916, 100.9578038, 8859)]",1,0
-123.1081406,49.23227573,2918,4,Junction,"[(3001, 180.5295517, 195), (2827, 191.4005468, 380), (2919, 106.9751227, 8724), (2917, 102.9435717, 8785)]",2,0
-123.1080996,49.23323762,2919,4,Junction,"[(3003, 179.3658953, 194), (2831, 191.1505896, 379), (2920, 59.60630645, 8628), (2918, 106.9751227, 8724)]",6,1
-123.1080755,49.23377356,2920,4,Junction,"[(3004, 179.3886532, 217), (2834, 191.1127646, 403), (2921, 100.5404238, 8627), (2919, 59.60630645, 8628)]",0,0
-123.1080369,49.2346776,2921,4,Junction,"[(3005, 179.5067472, 193), (2836, 190.9665465, 378), (2922, 101.7400477, 8580), (2920, 100.5404238, 8627)]",4,0
-123.1080007,49.23559247,2922,4,Junction,"[(3007, 179.5512536, 191), (2894, 95.53533705, 375), (2923, 100.5137781, 8490), (2921, 101.7400477, 8580)]",1,0
-123.1079477,49.23649594,2923,3,Junction,"[(3008, 177.8929563, 190), (2924, 96.25916476, 8489), (2922, 100.5137781, 8490)]",3,0
-123.1078966,49.23736117,2924,3,Junction,"[(3010, 176.4220607, 189), (2898, 96.52012965, 373), (2923, 96.25916476, 8489)]",5,0
-123.1078585,49.2465967,2925,4,Junction,"[(2946, 107.4625966, 143), (2839, 245.4637525, 336), (2902, 103.7171623, 7283), (2929, 40.99535691, 7306)]",0,0
-123.107661,49.27711431,2926,3,Junction,"[(2975, 94.27809494, 140), (2903, 107.1092297, 8993), (2927, 169.8800107, 9817)]",10,1
-123.1076044,49.27864196,2927,4,Junction,"[(2985, 126.5489612, 101), (2928, 117.7875471, 8880), (2906, 79.65682351, 8937), (2926, 169.8800107, 9817)]",74,12
-123.1076017,49.27970148,2928,4,Junction,"[(2987, 110.8179908, 112), (2930, 152.6150281, 8005), (2927, 117.7875471, 8880)]",200,15
-123.1075189,49.24689057,2929,3,Junction,"[(3017, 179.3287627, 186), (2931, 100.1065546, 7305), (2925, 40.99535691, 7306)]",1,0
